event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
65,64,1761411710813289130,2025-10-25 17:01:50,-23.24819564819336,1761411710790040935,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,64,1761411710814502705,1761411710813279624,-4.859685897827148,5.0,1761411710809643020,1.0045252003334977,5.555782987885696e-06,0.0058521836763247,0.99994147,cpu,1761411710.0,1761411710815507230,1761411710815489674,1761411710815524786,2227606,2.227606,1223081,1.223081,False,False
66,65,1761411711414883841,2025-10-25 17:01:51,-23.24819564819336,1761411711391635646,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,65,1761411711416247062,1761411711414874446,-4.859685897827148,5.0,1761411711411387377,1.0023125787205007,5.555782987885696e-06,0.0071454624048783,0.99994147,cpu,1761411711.0,1761411711417249374,1761411711417227938,1761411711417270810,2374928,2.374928,1372616,1.372616,False,False
67,66,1761411712016497778,2025-10-25 17:01:52,-23.24819564819336,1761411711993249583,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,66,1761411712023458187,1761411712016488139,-4.859685897827148,5.0,1761411712018598502,1.0001303289041428,5.555782987885696e-06,0.0084829571278532,0.99994147,cpu,1761411712.0,1761411712024458317,1761411712024432869,1761411712024483765,7970178,7.970178,6970048,6.970048,False,False
68,67,1761411712618091833,2025-10-25 17:01:52,-4.714488983154297,1761411712613377345,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,67,1761411712619401974,1761411712618082926,-23.685932159423828,5.0,1761411712595716042,1.0034412627151508,5.555782987885696e-06,0.0084829571278532,0.99994147,cpu,1761411712.0,1761411712620405415,1761411712620379967,1761411712620430863,2322489,2.322489,1319048,1.319048,False,False
69,68,1761411713262495521,2025-10-25 17:01:53,-4.714488983154297,1761411713257781033,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,68,1761411713263872742,1761411713262483899,-23.685932159423828,5.0,1761411713240186810,1.0014660203568986,5.555782987885696e-06,0.0107354935607872,0.99994147,cpu,1761411713.0,1761411713264874208,1761411713264842002,1761411713264906414,2390309,2.390309,1388843,1.388843,False,False
70,69,1761411713864195507,2025-10-25 17:01:53,-4.714488983154297,1761411713859481019,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,69,1761411713865324757,1761411713864184780,-23.685932159423828,5.0,1761411713841638825,1.0048075564452736,5.555782987885696e-06,0.0107354935607872,0.99994147,cpu,1761411713.0,1761411713866329564,1761411713866297358,1761411713866361770,2144784,2.144784,1139977,1.139977,False,False
71,70,1761411714466029707,2025-10-25 17:01:54,-4.714488983154297,1761411714461315219,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,70,1761411714467124827,1761411714466019134,-23.685932159423828,5.0,1761411714443438895,1.0025952434645162,5.555782987885696e-06,0.0095624782261438,0.99994147,cpu,1761411714.0,1761411714468127422,1761411714468098735,1761411714468156109,2108288,2.108288,1105693,1.105693,False,False
72,71,1761411715067677638,2025-10-25 17:01:55,-4.714488983154297,1761411715062963150,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,71,1761411715068774207,1761411715067666964,-23.685932159423828,5.0,1761411715045088275,1.5819399374966745,5.555782987885696e-06,0.0255957274930551,0.99974406,cpu,1761411715.0,1761411715070356146,1761411715070279359,1761411715070432933,2689182,2.689182,1107243,1.107243,False,False
73,72,1761411715669299911,2025-10-25 17:01:55,-4.714488983154297,1761411715664585423,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,72,1761411715670763139,1761411715669289978,-23.685932159423828,5.0,1761411715647077207,1.585284457913098,5.555782987885696e-06,0.0255957274930551,0.99974406,cpu,1761411715.0,1761411715672348423,1761411715672271636,1761411715672425210,3058445,3.058445,1473161,1.473161,False,False
74,73,1761411716270912583,2025-10-25 17:01:56,-4.714488983154297,1761411716266198095,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,73,1761411716272096388,1761411716270903114,-23.685932159423828,5.0,1761411716248410456,1.585901703311254,5.555782987885696e-06,0.0275354977929964,0.99974406,cpu,1761411716.0,1761411716273682289,1761411716273599683,1761411716273764895,2779175,2.779175,1193274,1.193274,False,False
75,74,1761411716872510546,2025-10-25 17:01:56,-4.714488983154297,1761411716867796058,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,74,1761411716873642471,1761411716872501228,-23.685932159423828,5.0,1761411716849956539,1.589243762617374,5.555782987885696e-06,0.0275354977929964,0.99974406,cpu,1761411716.0,1761411716875231714,1761411716875149108,1761411716875314320,2730486,2.730486,1141243,1.141243,False,False
76,75,1761411717474091275,2025-10-25 17:01:57,-4.714488983154297,1761411717469376787,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,75,1761411717475165084,1761411717474081335,-23.685932159423828,5.0,1761411717451479152,1.5914490347411736,5.555782987885696e-06,0.026954603526974,0.99974406,cpu,1761411717.0,1761411717476756533,1761411717476675670,1761411717476837396,2675198,2.675198,1083749,1.083749,False,False
77,76,1761411718075720938,2025-10-25 17:01:58,-4.714488983154297,1761411718071006450,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,76,1761411718076769404,1761411718075711545,-23.685932159423828,5.0,1761411718053083472,1.5984644589000985,5.555782987885696e-06,0.0331600422214251,0.99974406,cpu,1761411718.0,1761411718078367868,1761411718078268388,1761411718078467348,2656323,2.656323,1057859,1.057859,False,False
78,77,1761411718677322224,2025-10-25 17:01:58,-4.714488983154297,1761411718672607736,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,77,1761411718678361385,1761411718677312913,-23.685932159423828,5.0,1761411718654675453,1.601806773854382,5.555782987885696e-06,0.0331600422214251,0.99974406,cpu,1761411718.0,1761411718679963191,1761411718679863711,1761411718680062671,2650278,2.650278,1048472,1.048472,False,False
79,78,1761411719278911331,2025-10-25 17:01:59,-4.714488983154297,1761411719274196843,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,78,1761411719279951467,1761411719278902555,-23.685932159423828,5.0,1761411719256265535,1.002739116636867,5.555782987885696e-06,0.0058121564836273,0.99994886,fusion,1761411719.2836645,1761411719280954206,1761411719280936770,1761411719280971642,2051651,2.051651,1048912,1.048912,False,False
80,79,1761411719880499522,2025-10-25 17:01:59,-4.714488983154297,1761411719875785034,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,79,1761411719881542739,1761411719880490262,-23.685932159423828,5.0,1761411719857856807,1.006081427617345,5.555782987885696e-06,0.0058121564836273,0.99994886,fusion,1761411719.8851504,1761411719882548820,1761411719882531384,1761411719882566256,2058558,2.058558,1052477,1.052477,False,False
81,80,1761411720482302148,2025-10-25 17:02:00,-4.714488983154297,1761411720477587660,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,80,1761411720483567494,1761411720482291244,-23.685932159423828,5.0,1761411720459881562,1.5931336689588766,5.555782987885696e-06,0.0122623987408587,0.9998774,fusion,1761411720.48744,1761411720485160627,1761411720485123840,1761411720485197414,2869383,2.869383,1276250,1.27625,False,False
82,81,1761411721083969048,2025-10-25 17:02:01,-4.714488983154297,1761411721079254560,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,81,1761411721085361342,1761411721083958823,-23.685932159423828,5.0,1761411721061675410,1.1766940466991844,5.555782987885696e-06,0.0100905712197959,0.9999019,fusion,1761411721.0886943,1761411721086538036,1761411721086507765,1761411721086568307,2579213,2.579213,1402519,1.402519,False,False
83,82,1761411721685569183,2025-10-25 17:02:01,-4.714488983154297,1761411721680854695,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,82,1761411721686692554,1761411721685559303,-23.685932159423828,5.0,1761411721663006622,1.1800349125390053,5.555782987885696e-06,0.0100905712197959,0.9999019,fusion,1761411721.6907828,1761411721687872588,1761411721687842317,1761411721687902859,2313285,2.313285,1133251,1.133251,False,False
84,83,1761411722287169855,2025-10-25 17:02:02,-4.714488983154297,1761411722282455367,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,83,1761411722288212891,1761411722287160398,-23.685932159423828,5.0,1761411722264526959,1.0720147191347755,5.555782987885697e-06,0.0089552807161462,0.99992645,fusion,1761411722.2918005,1761411722289284905,1761411722289258040,1761411722289311770,2124507,2.124507,1052493,1.052493,False,False
85,84,1761411722888767423,2025-10-25 17:02:02,-23.207902908325195,1761411722865559521,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,84,1761411722889807589,1761411722888758514,-4.88591194152832,5.0,1761411722884921678,1.0753570486596802,5.555782987885697e-06,0.0089552807161462,0.99992645,fusion,1761411722.9667542,1761411722890882946,1761411722890856081,1761411722890909811,2124432,2.124432,1049075,1.049075,False,False
86,85,1761411723551504621,2025-10-25 17:02:03,-23.207902908325195,1761411723528296719,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,85,1761411723552621664,1761411723551492776,-4.88591194152832,5.0,1761411723547735753,1.035152175763746,5.555782987885695e-06,0.0101916122958004,0.999951,fusion,1761411723.5562196,1761411723553656816,1761411723553626242,1761411723553687390,2164040,2.16404,1128888,1.128888,False,False
87,86,1761411724153183643,2025-10-25 17:02:04,-23.207902908325195,1761411724129975741,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,86,1761411724154237028,1761411724153173308,-4.88591194152832,5.0,1761411724149351117,1.0173239495813786,5.555782987885695e-06,0.0090700200466443,0.9999755,fusion,1761411724.157793,1761411724155254351,1761411724155227141,1761411724155281561,2081043,2.081043,1063720,1.06372,False,False
88,87,1761411724754790600,2025-10-25 17:02:04,-23.207902908325195,1761411724731582698,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,87,1761411724755857079,1761411724754780572,-4.88591194152832,5.0,1761411724750971168,1.020666420838685,5.555782987885695e-06,0.0090700200466443,0.9999755,fusion,1761411724.7593782,1761411724756877745,1761411724756850535,1761411724756904955,2097173,2.097173,1076507,1.076507,False,False
89,88,1761411725356402745,2025-10-25 17:02:05,-23.207902908325195,1761411725333194843,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,88,1761411725357569440,1761411725356392840,-4.88591194152832,5.0,1761411725352683529,1.595377633513117,5.555782987885696e-06,0.0094302777142729,0.9999057,fusion,1761411725.3606136,1761411725359164817,1761411725359136527,1761411725359193107,2771977,2.771977,1176600,1.1766,False,False
90,89,1761411725958004097,2025-10-25 17:02:05,-23.207902908325195,1761411725934796195,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,89,1761411725959199503,1761411725957994686,-4.88591194152832,5.0,1761411725954313592,1.5987201590791005,5.555782987885696e-06,0.0094302777142729,0.9999057,fusion,1761411725.9622557,1761411725960798223,1761411725960769933,1761411725960826513,2803537,2.803537,1204817,1.204817,False,False
91,90,1761411726559842083,2025-10-25 17:02:06,-23.207902908325195,1761411726536634181,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,90,1761411726561010498,1761411726559831735,-4.88591194152832,5.0,1761411726556124587,1.3452384066480645,5.555782987885696e-06,0.0128575464875873,0.99992454,fusion,1761411726.5649705,1761411726562355736,1761411726562317164,1761411726562394308,2524001,2.524001,1178763,1.178763,False,False
92,91,1761411727161480803,2025-10-25 17:02:07,-23.207902908325195,1761411727138272901,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,91,1761411727162538243,1761411727161471020,-4.88591194152832,5.0,1761411727157652332,1.2280322216068322,5.555782987885696e-06,0.0156883977714963,0.9999435,fusion,1761411727.1661005,1761411727163766275,1761411727163719210,1761411727163813340,2295255,2.295255,1067223,1.067223,False,False
93,92,1761411727763077549,2025-10-25 17:02:07,-23.207902908325195,1761411727739869647,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,92,1761411727764132737,1761411727763067695,-4.88591194152832,5.0,1761411727759246826,1.2313745511317369,5.555782987885696e-06,0.0156883977714963,0.9999435,fusion,1761411727.7677112,1761411727765364111,1761411727765317046,1761411727765411176,2296416,2.296416,1065042,1.065042,False,False
94,93,1761411728364683379,2025-10-25 17:02:08,-23.207902908325195,1761411728341475477,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,93,1761411728365729575,1761411728364674237,-4.88591194152832,5.0,1761411728360843664,1.0412159896274835,5.555782987885697e-06,0.0108439688716777,0.99996233,fusion,1761411728.36931,1761411728366770790,1761411728366738259,1761411728366803321,2096553,2.096553,1055338,1.055338,False,False
95,94,1761411728966279286,2025-10-25 17:02:08,-23.207902908325195,1761411728943071384,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,94,1761411728967340088,1761411728966270238,-4.88591194152832,5.0,1761411728962454177,1.0445584065761129,5.555782987885697e-06,0.0108439688716777,0.99996233,fusion,1761411728.970919,1761411728968384646,1761411728968352115,1761411728968417177,2114408,2.114408,1069850,1.06985,False,False
96,95,1761411729568038036,2025-10-25 17:02:09,-23.207902908325195,1761411729544830134,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,95,1761411729569462526,1761411729567926442,-4.88591194152832,5.0,1761411729564576615,1.0253457196367346,5.555782987885695e-06,0.0105154226844282,0.99998116,fusion,1761411729.5730612,1761411729570487871,1761411729570456325,1761411729570519417,2561429,2.561429,1536084,1.536084,False,False
97,96,1761411730170162849,2025-10-25 17:02:10,-23.207902908325195,1761411730146954947,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,96,1761411730171305370,1761411730170152243,-4.88591194152832,5.0,1761411730166419459,1.5945291297512747,5.555782987885696e-06,0.0082795395428547,0.9999172,fusion,1761411730.174206,1761411730172899899,1761411730172875061,1761411730172924737,2747656,2.747656,1153127,1.153127,False,False
98,97,1761411730771799700,2025-10-25 17:02:10,-23.207902908325195,1761411730748591798,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,97,1761411730773103009,1761411730771789856,-4.88591194152832,5.0,1761411730768217098,1.5978725865123842,5.555782987885696e-06,0.0082795395428547,0.9999172,fusion,1761411730.776349,1761411730774700881,1761411730774676043,1761411730774725719,2911025,2.911025,1313153,1.313153,False,False
99,98,1761411731373397942,2025-10-25 17:02:11,-23.207902908325195,1761411731350190040,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,98,1761411731374589781,1761411731373388474,-4.88591194152832,5.0,1761411731369703870,1.487290660399086,5.555782987885696e-06,0.0145008697212041,0.9999338,fusion,1761411731.3784647,1761411731376077071,1761411731376033569,1761411731376120573,2688597,2.688597,1201307,1.201307,False,False
100,99,1761411731974990619,2025-10-25 17:02:11,-23.207902908325195,1761411731951782717,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,99,1761411731976107810,1761411731974980933,-4.88591194152832,5.0,1761411731971221899,1.4906325647267853,5.555782987885696e-06,0.0145008697212041,0.9999338,fusion,1761411731.979951,1761411731977598442,1761411731977554940,1761411731977641944,2617509,2.617509,1126877,1.126877,False,False
101,100,1761411732577029249,2025-10-25 17:02:12,-23.207902908325195,1761411732553821347,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,100,1761411732578179371,1761411732577018923,-4.88591194152832,5.0,1761411732573293460,1.303848356964967,5.555782987885696e-06,0.0179567135133728,0.9999504,fusion,1761411732.5817742,1761411732579483219,1761411732579429349,1761411732579537089,2464296,2.464296,1160448,1.160448,False,False
102,101,1761411733178747622,2025-10-25 17:02:13,-23.19025993347168,1761411733155557363,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,101,1761411733179845555,1761411733178736756,-23.377656936645508,5.0,1761411733156467899,1.0987028872125253,5.555782987885696e-06,0.0171356314975803,0.9999669,fusion,1761411733.25659,1761411733180944257,1761411733180892851,1761411733180995663,2207501,2.207501,1108799,1.108799,False,False
103,102,1761411733824038035,2025-10-25 17:02:13,-23.19025993347168,1761411733800847776,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,102,1761411733825165617,1761411733824025720,-23.377656936645508,5.0,1761411733801787961,1.102288144749474,5.555782987885696e-06,0.0171356314975803,0.9999669,fusion,1761411733.828776,1761411733826267905,1761411733826216499,1761411733826319311,2242185,2.242185,1139897,1.139897,False,False
104,103,1761411734425734877,2025-10-25 17:02:14,-23.19025993347168,1761411734402544618,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,103,1761411734426787005,1761411734425724579,-23.377656936645508,5.0,1761411734403409349,1.0661419859032455,5.555782987885696e-06,0.01749895483313,0.99998343,fusion,1761411734.4303763,1761411734427853146,1761411734427800650,1761411734427905642,2128567,2.128567,1062426,1.062426,False,False
105,104,1761411735027349878,2025-10-25 17:02:15,-23.19025993347168,1761411735004159619,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,104,1761411735028401546,1761411735027340105,-23.377656936645508,5.0,1761411735005023890,1.5941754754129014,5.555782987885696e-06,0.0093166818260215,0.99990684,fusion,1761411735.0319583,1761411735029995721,1761411735029967771,1761411735030023671,2655616,2.655616,1061441,1.061441,False,False
106,105,1761411735628949326,2025-10-25 17:02:15,-23.19025993347168,1761411735605759067,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,105,1761411735630275649,1761411735628939457,-23.377656936645508,5.0,1761411735606897993,1.597519356046614,5.555782987885696e-06,0.0093166818260215,0.99990684,fusion,1761411735.633405,1761411735631873168,1761411735631845218,1761411735631901118,2933711,2.933711,1336192,1.336192,False,False
107,106,1761411736230555826,2025-10-25 17:02:16,-23.19025993347168,1761411736207365567,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,106,1761411736231756746,1761411736230546226,-23.377656936645508,5.0,1761411736208379090,1.5217877005945928,5.555782987885696e-06,0.0158956889710794,0.9999255,fusion,1761411736.2356975,1761411736233278533,1761411736233230846,1761411736233326220,2732307,2.732307,1210520,1.21052,False,False
108,107,1761411736832174461,2025-10-25 17:02:16,-23.19025993347168,1761411736808984202,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,107,1761411736833309451,1761411736832164958,-23.377656936645508,5.0,1761411736809931795,1.5251297969895656,5.555782987885696e-06,0.0158956889710794,0.9999255,fusion,1761411736.8372009,1761411736834834580,1761411736834786893,1761411736834882267,2669622,2.669622,1144493,1.144493,False,False
109,108,1761411737433761884,2025-10-25 17:02:17,-23.19025993347168,1761411737410571625,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,108,1761411737434808930,1761411737433751734,-23.377656936645508,5.0,1761411737411431274,1.385257474575219,5.555782987885695e-06,0.0208787650821929,0.9999441,fusion,1761411737.4384277,1761411737436194187,1761411737436131551,1761411737436256823,2442453,2.442453,1057196,1.057196,False,False
110,109,1761411738035360334,2025-10-25 17:02:18,-23.19025993347168,1761411738012170075,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,109,1761411738036406347,1761411738035350708,-23.377656936645508,5.0,1761411738013028691,1.241281131285143,5.555782987885696e-06,0.0260027555069417,0.9999628,fusion,1761411738.0400023,1761411738037647628,1761411738037569620,1761411738037725636,2296920,2.29692,1055639,1.055639,False,False
111,110,1761411738637182314,2025-10-25 17:02:18,-23.19025993347168,1761411738613992055,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,110,1761411738638255691,1761411738637171225,-23.377656936645508,5.0,1761411738614878035,1.2446248754848614,5.555782987885696e-06,0.0260027555069417,0.9999628,fusion,1761411738.6418066,1761411738639500315,1761411738639422307,1761411738639578323,2329090,2.32909,1084466,1.084466,False,False
