timestamp,elapsed_seconds,datetime,system_time,chronotick_time,chronotick_offset_ms,chronotick_uncertainty_ms,chronotick_confidence,chronotick_source,ntp_offset_ms,ntp_delay_ms,ntp_server,chronotick_error_vs_ntp_ms,system_error_vs_ntp_ms
1760638975.1584558,2844.1238255500793,2025-10-16T13:22:55.158456,1760638975.1584558,1760638975.1571245,-1.331221661530435,1.0,1.0,cpu,,,,,
1760638985.159607,2854.1249766349792,2025-10-16T13:23:05.159607,1760638985.159607,1760638985.1580777,-1.529143424704671,1.0,1.0,cpu,,,,,
1760638995.1610801,2864.1264498233795,2025-10-16T13:23:15.161080,1760638995.1610801,1760638995.1592703,-1.8098166910931468,1.0,1.0,cpu,,,,,
1760639005.1628926,2874.128262281418,2025-10-16T13:23:25.162893,1760639005.1628926,1760639005.1607687,-2.1237898617982864,1.0,1.0,cpu,,,,,
1760639015.1646733,2884.130043029785,2025-10-16T13:23:35.164673,1760639015.1646733,1760639015.1622117,-2.4616969749331474,1.0,1.0,cpu,,,,,
1760639025.1662579,2894.131627559662,2025-10-16T13:23:45.166258,1760639025.1662579,1760639025.163486,-2.7718229684978724,1.0,1.0,cpu,,,,,
1760639035.1679473,2904.1333169937134,2025-10-16T13:23:55.167947,1760639035.1679473,1760639035.1648507,-3.0965551268309355,1.0,1.0,cpu,14.604806900024414,51.20038986206055,pool.ntp.org,-17.70,-14.60
1760639045.2215059,2914.1868755817413,2025-10-16T13:24:05.221506,1760639045.2215059,1760639045.2220938,0.5879466771148145,1.0,1.0,cpu,,,,,
1760639055.2230065,2924.188376188278,2025-10-16T13:24:15.223006,1760639055.2230065,1760639055.2238338,0.8274270221590996,1.0,1.0,cpu,,,,,
1760639065.2244036,2934.1897733211517,2025-10-16T13:24:25.224404,1760639065.2244036,1760639065.2254426,1.0390975512564182,1.0,1.0,cpu,,,,,
1760639075.2258823,2944.1912519931793,2025-10-16T13:24:35.225882,1760639075.2258823,1760639075.2270665,1.184246502816677,1.0,1.0,cpu,,,,,
1760639085.2301192,2954.1954889297485,2025-10-16T13:24:45.230119,1760639085.2301192,1760639085.2313964,1.2772629270330071,1.0,1.0,cpu,,,,,
1760639095.2318254,2964.1971950531006,2025-10-16T13:24:55.231825,1760639095.2318254,1760639095.2331917,1.3664476573467255,1.0,1.0,cpu,,,,,
1760639105.2338593,2974.199229001999,2025-10-16T13:25:05.233859,1760639105.2338593,1760639105.2353148,1.4555065426975489,1.0,1.0,cpu,,,,,
1760639115.2366505,2984.2020201683044,2025-10-16T13:25:15.236650,1760639115.2366505,1760639115.2381508,1.5004263259470463,1.0,1.0,cpu,,,,,
1760639125.2381468,2994.203516483307,2025-10-16T13:25:25.238147,1760639125.2381468,1760639125.2396555,1.508773653768003,1.0,1.0,cpu,,,,,
1760639135.2401423,3004.205512046814,2025-10-16T13:25:35.240142,1760639135.2401423,1760639135.2416463,1.503832871094346,1.0,1.0,cpu,12.064456939697266,60.45341491699219,pool.ntp.org,-10.56,-12.06
1760639145.319858,3014.2852277755737,2025-10-16T13:25:45.319858,1760639145.319858,1760639145.3213325,1.4742708299309015,1.0,1.0,cpu,,,,,
1760639155.3214371,3024.286806821823,2025-10-16T13:25:55.321437,1760639155.3214371,1760639155.3228395,1.4022993855178356,1.0,1.0,cpu,,,,,
1760639165.3229876,3034.288357257843,2025-10-16T13:26:05.322988,1760639165.3229876,1760639165.3242304,1.2428376358002424,1.0,1.0,cpu,,,,,
1760639175.3251102,3044.2904798984528,2025-10-16T13:26:15.325110,1760639175.3251102,1760639175.326089,0.9786065202206373,1.0,1.0,cpu,,,,,
1760639185.3267937,3054.29216337204,2025-10-16T13:26:25.326794,1760639185.3267937,1760639185.3274329,0.6391305942088366,1.0,1.0,cpu,,,,,
1760639195.3285816,3064.2939512729645,2025-10-16T13:26:35.328582,1760639195.3285816,1760639195.3288288,0.24715153267607093,1.0,1.0,cpu,,,,,
1760639205.3304443,3074.295814037323,2025-10-16T13:26:45.330444,1760639205.3304443,1760639205.3303394,-0.10482371726538986,1.0,1.0,cpu,,,,,
1760639215.332112,3084.297481775284,2025-10-16T13:26:55.332112,1760639215.332112,1760639215.331801,-0.3111035912297666,1.0,1.0,cpu,,,,,
1760639225.3341765,3094.2995462417603,2025-10-16T13:27:05.334177,1760639225.3341765,1760639225.3337827,-0.3938181616831571,1.0,1.0,cpu,,,,,
1760639235.3358922,3104.3012619018555,2025-10-16T13:27:15.335892,1760639235.3358922,1760639235.335502,-0.39038766408339143,1.0,1.0,cpu,13.089418411254883,41.80574417114258,pool.ntp.org,-13.48,-13.09
1760639245.3806481,3114.3460178375244,2025-10-16T13:27:25.380648,1760639245.3806481,1760639245.3802717,-0.3764564753510058,1.0,1.0,cpu,,,,,
1760639255.3830485,3124.348418235779,2025-10-16T13:27:35.383049,1760639255.3830485,1760639255.382709,-0.33949126373045146,1.0,1.0,cpu,,,,,
1760639265.3846204,3134.349990129471,2025-10-16T13:27:45.384620,1760639265.3846204,1760639265.3843577,-0.26275342679582536,1.0,1.0,cpu,,,,,
1760639275.3861928,3144.3515625,2025-10-16T13:27:55.386193,1760639275.3861928,1760639275.386013,-0.17968640895560384,1.0,1.0,cpu,,,,,
1760639285.3894727,3154.3548424243927,2025-10-16T13:28:05.389473,1760639285.3894727,1760639285.3893883,-0.08439801604254171,1.0,1.0,cpu,,,,,
1760639295.391226,3164.3565957546234,2025-10-16T13:28:15.391226,1760639295.391226,1760639295.3912592,0.033063042792491615,1.0,1.0,cpu,,,,,
1760639305.3928356,3174.358205318451,2025-10-16T13:28:25.392836,1760639305.3928356,1760639305.3930187,0.18317963986191899,1.0,1.0,cpu,,,,,
1760639315.3944306,3184.359800338745,2025-10-16T13:28:35.394431,1760639315.3944306,1760639315.3947947,0.3641805669758469,1.0,1.0,cpu,,,,,
1760639325.3959994,3194.3613691329956,2025-10-16T13:28:45.395999,1760639325.3959994,1760639325.39659,0.5905121797695756,1.0,1.0,cpu,,,,,
1760639335.3978963,3204.363265991211,2025-10-16T13:28:55.397896,1760639335.3978963,1760639335.3987308,0.8345702663064003,1.0,1.0,cpu,11.298894882202148,58.28714370727539,pool.ntp.org,-10.46,-11.30
1760639345.4705167,3214.4358863830566,2025-10-16T13:29:05.470517,1760639345.4705167,1760639345.4715173,1.0007552336901426,1.0,1.0,cpu,,,,,
1760639355.472186,3224.4375557899475,2025-10-16T13:29:15.472186,1760639355.472186,1760639355.4731228,0.9367111488245428,1.0,1.0,cpu,,,,,
1760639365.473808,3234.439177751541,2025-10-16T13:29:25.473808,1760639365.473808,1760639365.4746315,0.8235920104198158,1.0,1.0,cpu,,,,,
1760639375.4757066,3244.4410762786865,2025-10-16T13:29:35.475707,1760639375.4757066,1760639375.4763634,0.6567586096934974,1.0,1.0,cpu,,,,,
1760639385.476976,3254.4423456192017,2025-10-16T13:29:45.476976,1760639385.476976,1760639385.4774203,0.4445089434739202,1.0,1.0,cpu,,,,,
1760639395.4788058,3264.4441754817963,2025-10-16T13:29:55.478806,1760639395.4788058,1760639395.4790382,0.23240037262439728,1.0,1.0,cpu,,,,,
1760639405.4804025,3274.4457721710205,2025-10-16T13:30:05.480402,1760639405.4804025,1760639405.4805105,0.10802662291098386,1.0,1.0,cpu,,,,,
1760639415.4820337,3284.4474034309387,2025-10-16T13:30:15.482034,1760639415.4820337,1760639415.4821036,0.06994965951889753,1.0,1.0,cpu,,,,,
1760639425.4839709,3294.449340581894,2025-10-16T13:30:25.483971,1760639425.4839709,1760639425.4840329,0.062051694840192795,1.0,1.0,cpu,,,,,
1760639435.4856482,3304.451017856598,2025-10-16T13:30:35.485648,1760639435.4856482,1760639435.4856725,0.024201475753216073,1.0,1.0,cpu,11.2762451171875,63.70353698730469,pool.ntp.org,-11.25,-11.28
1760639445.566603,3314.5319726467133,2025-10-16T13:30:45.566603,1760639445.566603,1760639445.5665598,-0.043255771743133664,1.0,1.0,cpu,,,,,
1760639455.5679932,3324.533362865448,2025-10-16T13:30:55.567993,1760639455.5679932,1760639455.5678632,-0.12985855573788285,1.0,1.0,cpu,,,,,
1760639465.570694,3334.536063671112,2025-10-16T13:31:05.570694,1760639465.570694,1760639465.5704715,-0.22239032841753215,1.0,1.0,cpu,,,,,
1760639475.5736935,3344.5390632152557,2025-10-16T13:31:15.573694,1760639475.5736935,1760639475.5733826,-0.3108623204752803,1.0,1.0,cpu,,,,,
1760639485.5748959,3354.54026556015,2025-10-16T13:31:25.574896,1760639485.5748959,1760639485.574521,-0.37486740620806813,1.0,1.0,cpu,,,,,
1760639495.5764377,3364.541807413101,2025-10-16T13:31:35.576438,1760639495.5764377,1760639495.5760396,-0.3980531182605773,1.0,1.0,cpu,,,,,
1760639505.5776026,3374.5429723262787,2025-10-16T13:31:45.577603,1760639505.5776026,1760639505.577203,-0.3995771403424442,1.0,1.0,cpu,,,,,
1760639515.5790303,3384.5443999767303,2025-10-16T13:31:55.579030,1760639515.5790303,1760639515.5786166,-0.4136493371333927,1.0,1.0,cpu,,,,,
1760639525.5802796,3394.545649290085,2025-10-16T13:32:05.580280,1760639525.5802796,1760639525.579845,-0.4346021742094308,1.0,1.0,cpu,,,,,
1760639535.581824,3404.5471937656403,2025-10-16T13:32:15.581824,1760639535.581824,1760639535.5813582,-0.46584842493757606,1.0,1.0,cpu,15.597343444824219,31.434059143066406,pool.ntp.org,-16.06,-15.60
1760639545.629686,3414.5950558185577,2025-10-16T13:32:25.629686,1760639545.629686,1760639545.6291828,-0.5033407942391932,1.0,1.0,cpu,,,,,
1760639555.6314278,3424.596797466278,2025-10-16T13:32:35.631428,1760639555.6314278,1760639555.6308854,-0.542467983905226,1.0,1.0,cpu,,,,,
1760639565.6340942,3434.5994639396667,2025-10-16T13:32:45.634094,1760639565.6340942,1760639565.6335142,-0.580030377022922,1.0,1.0,cpu,,,,,
1760639575.6357872,3444.601156949997,2025-10-16T13:32:55.635787,1760639575.6357872,1760639575.6351748,-0.6125225336290896,1.0,1.0,cpu,,,,,
